Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2024-09-01;2399;35;23.0;23.0;54.0;52.0;25.0;23.0;45.0;29.0;26.0;47;27.0;26.0;35;25.0;40.0;30.0;23.0;47.0;42.0;24.0;34.0;27;33.0;40.0;49.0;28.0;23.0;41.0;29.0;30.0;24.0;25.0;51.0;34.0;27.0;39.0;46.0;25.0;29.0;2;X;2;1;2;X;2;X;1;1;2;1;X;147345;3799;155;42;16.0;350.0;4672;35692;9299924;;2X212X2X1121X;140541
2024-09-05;2400;36;18.0;23.0;59.0;59.0;24.0;17.0;41.0;29.0;30.0;39;28.0;33.0;17;25.0;58.0;18.0;23.0;59.0;52.0;25.0;23.0;17;28.0;55.0;50.0;25.0;25.0;66.0;21.0;13.0;56.0;24.0;20.0;15.0;22.0;63.0;34.0;30.0;36.0;2;1;1;2;X;2;1;1;1;1;2;X;X;399170;3732;144;36;3.0;181.0;2546;21113;4723907;;2112X211112XX;73766
2024-09-08;2401;36;85.0;9.0;6.0;54.0;24.0;22.0;77.0;16.0;7.0;19;25.0;56.0;56;24.0;20.0;38.0;29.0;33.0;63.0;20.0;17.0;29;30.0;41.0;28.0;30.0;42.0;41.0;31.0;28.0;26.0;24.0;50.0;38.0;26.0;36.0;25.0;25.0;50.0;1;1;1;2;1;1;1;2;1;1;X;2;X;4382;108;0;0;379.0;8602.0;68711;283729;6552740;;1112111211X2X;2117
2024-09-10;2402;37;36.0;26.0;38.0;52.0;26.0;22.0;82.0;11.0;7.0;34;30.0;36.0;40;28.0;32.0;37.0;28.0;35.0;47.0;26.0;27.0;32;32.0;36.0;34.0;32.0;34.0;66.0;22.0;12.0;75.0;17.0;8.0;29.0;30.0;41.0;15.0;25.0;60.0;X;X;1;2;1;2;1;2;1;1;2;X;1;0;21080;617;121;0.0;33.0;615;6509;4864833;2.5;XX121212112X1;339668
2024-09-15;2403;37;29.0;26.0;45.0;28.0;25.0;47.0;25.0;26.0;49.0;54;24.0;22.0;24;24.0;52.0;53.0;26.0;21.0;22.0;24.0;54.0;27;27.0;46.0;57.0;21.0;22.0;16.0;22.0;62.0;39.0;28.0;33.0;46.0;25.0;29.0;49.0;25.0;26.0;2;2;2;1;2;X;2;2;X;2;1;1;2;22020;267;15;0;248.0;5588.0;51651;254002;10460743;5.0;22212X22X2112;4163
2024-09-18;2404;38;62.0;21.0;17.0;66.0;19.0;15.0;67.0;18.0;15.0;26;25.0;49.0;19;22.0;59.0;54.0;24.0;22.0;14.0;20.0;66.0;49;30.0;21.0;28.0;25.0;47.0;11.0;13.0;76.0;55.0;23.0;22.0;40.0;26.0;34.0;61.0;21.0;18.0;X;1;1;2;X;1;2;1;2;1;X;1;1;64773;520;24;0;48.0;1526.0;18027;106616;5559286;3.0;X112X12121X11;34589
2024-09-22;2405;38;53.0;25.0;22.0;53.0;24.0;23.0;58.0;22.0;20.0;58;23.0;19.0;29;29.0;42.0;64.0;18.0;18.0;22.0;22.0;56.0;58;22.0;20.0;19.0;27.0;54.0;19.0;22.0;59.0;41.0;25.0;34.0;31.0;25.0;44.0;33.0;25.0;42.0;X;X;2;1;2;1;2;1;X;X;1;2;2;213850;2606;110;31;16.0;545.0;6988;50554;9933837;3.0;XX212121XX122;82400
2024-09-25;2406;39;69.0;17.0;14.0;56.0;23.0;21.0;33.0;26.0;41.0;46;27.0;27.0;73;16.0;11.0;37.0;30.0;33.0;25.0;26.0;49.0;39;23.0;38.0;48.0;25.0;27.0;60.0;21.0;19.0;30.0;27.0;43.0;76.0;15.0;9.0;53.0;25.0;22.0;1;1;2;X;X;X;2;X;1;1;2;1;X;93023;758;35;0;43.0;1304.0;15340;93860;6914983;4.0;112XXX2X1121X;32944
2024-09-29;2407;39;41.0;24.0;35.0;22.0;25.0;53.0;40.0;27.0;33.0;34;26.0;40.0;54;24.0;22.0;55.0;26.0;19.0;20.0;25.0;55.0;71;17.0;12.0;60.0;20.0;20.0;27.0;28.0;45.0;43.0;28.0;29.0;41.0;24.0;35.0;25.0;25.0;50.0;2;X;X;X;X;1;2;1;1;X;1;2;1;70748;1213;66;23;53.0;1221.0;12158;71331;10358972;3.5;2XXXX1211X121;111767
2024-10-03;2408;40;22.0;24.0;54.0;54.0;24.0;22.0;34.0;27.0;39.0;39;27.0;34.0;34;26.0;40.0;50.0;25.0;25.0;33.0;27.0;40.0;57;23.0;20.0;59.0;22.0;19.0;55.0;25.0;20.0;59.0;21.0;20.0;20.0;22.0;58.0;22.0;28.0;50.0;1;X;X;2;2;X;X;1;2;X;1;X;X;0;89151;1911;329;0.0;9.0;229;2764;5610916;;1XX22XX12X1XX;1083584
2024-10-06;2409;40;42.0;25.0;33.0;64.0;20.0;16.0;33.0;23.0;44.0;54;25.0;21.0;30;26.0;44.0;24.0;26.0;50.0;26.0;31.0;43.0;35;29.0;36.0;16.0;21.0;63.0;19.0;22.0;59.0;16.0;19.0;65.0;36.0;27.0;37.0;31.0;24.0;45.0;X;X;1;X;1;X;X;1;2;X;X;2;1;4202938;60327;2210;475;1.0;26.0;387;3751;10968725;4.0;XX1X1XX12XX21;1208441
2024-10-10;2410;41;45.0;28.0;27.0;75.0;16.0;9.0;58.0;23.0;19.0;37;31.0;32.0;26;26.0;48.0;58.0;25.0;17.0;34.0;29.0;37.0;60;24.0;16.0;15.0;22.0;63.0;17.0;21.0;62.0;37.0;28.0;35.0;36.0;28.0;36.0;32.0;30.0;38.0;X;2;1;2;X;1;1;X;X;2;X;1;X;0;41148;1009;204;0.0;17.0;378;3893;4891838;;X212X11XX2X1X;623390
2024-10-13;2411;41;11.0;18.0;71.0;50.0;29.0;21.0;42.0;25.0;33.0;39;28.0;33.0;33;32.0;35.0;38.0;29.0;33.0;35.0;30.0;35.0;47;30.0;23.0;41.0;29.0;30.0;46.0;28.0;26.0;46.0;27.0;27.0;41.0;29.0;30.0;45.0;25.0;30.0;2;1;1;2;1;X;X;2;X;1;1;1;2;94237;1446;76;24;33.0;729.0;7539;48085;7375713;2.5;21121XX2X1112;59672
2024-10-15;2412;42;40.0;28.0;32.0;18.0;21.0;61.0;71.0;17.0;12.0;29;26.0;45.0;51;26.0;23.0;69.0;21.0;10.0;14.0;22.0;64.0;67;23.0;10.0;92.0;6.0;2.0;79.0;13.0;8.0;46.0;31.0;23.0;56.0;26.0;18.0;45.0;28.0;27.0;X;X;1;X;1;1;2;1;1;1;1;X;1;1368;49;0;0;742.0;11595.0;74148;267091;4005494;;XX1X1121111X1;1634
2024-10-20;2413;42;57.0;21.0;22.0;10.0;16.0;74.0;34.0;28.0;38.0;23;24.0;53.0;34;28.0;38.0;30.0;28.0;42.0;18.0;22.0;60.0;74;15.0;11.0;52.0;26.0;22.0;21.0;23.0;56.0;31.0;29.0;40.0;48.0;24.0;28.0;46.0;26.0;28.0;1;2;2;2;1;2;2;1;X;2;X;2;X;12411;242;15;0;272.0;5623.0;49226;244564;9516692;3.0;12221221X2X2X;4431
2024-10-24;2414;43;34.0;29.0;37.0;35.0;26.0;39.0;64.0;20.0;16.0;53;25.0;22.0;33;28.0;39.0;51.0;25.0;24.0;64.0;21.0;15.0;62;22.0;16.0;52.0;26.0;22.0;53.0;26.0;21.0;30.0;28.0;42.0;33.0;28.0;39.0;39.0;28.0;33.0;2;X;1;2;2;1;1;1;1;X;2;2;1;56623;384;18;0;50.0;1887.0;21044;115053;5067978;2.5;2X1221111X221;7058
2024-10-27;2415;43;38.0;29.0;33.0;53.0;23.0;24.0;23.0;22.0;55.0;33;26.0;41.0;54;26.0;20.0;38.0;28.0;34.0;61.0;22.0;17.0;44;31.0;25.0;30.0;29.0;41.0;53.0;24.0;23.0;66.0;19.0;15.0;26.0;25.0;49.0;36.0;27.0;37.0;X;1;1;1;X;1;1;X;1;2;2;2;X;1350790;23654;833;192;3.0;77.0;1192;10741;12736982;3.0;X111X11X1222X;714295
2024-10-30;2416;44;32.0;25.0;43.0;26.0;25.0;49.0;70.0;18.0;12.0;6;14.0;80.0;54;25.0;21.0;36.0;27.0;37.0;70.0;18.0;12.0;72;16.0;12.0;44.0;27.0;29.0;52.0;24.0;24.0;24.0;25.0;51.0;12.0;15.0;73.0;48.0;28.0;24.0;1;2;1;2;2;1;X;1;2;2;1;2;X;54325;1361;70;23;24.0;540.0;5706;35501;5143214;;121221X12212X;76476
2024-11-03;2417;44;37.0;26.0;37.0;50.0;24.0;26.0;33.0;32.0;35.0;30;30.0;40.0;22;26.0;52.0;52.0;26.0;22.0;87.0;8.0;5.0;32;31.0;37.0;24.0;28.0;48.0;46.0;25.0;29.0;55.0;24.0;21.0;19.0;25.0;56.0;39.0;27.0;34.0;X;1;1;2;1;X;1;2;2;1;X;1;X;124454;3966;205;60;20.0;354.0;3719;26578;9818901;;X1121X1221X1X;290463
2024-11-07;2418;45;28.0;30.0;42.0;79.0;13.0;8.0;45.0;25.0;30.0;38;25.0;37.0;34;28.0;38.0;21.0;27.0;52.0;42.0;27.0;31.0;20;22.0;58.0;59.0;24.0;17.0;20.0;26.0;54.0;36.0;27.0;37.0;25.0;27.0;48.0;40.0;31.0;29.0;1;1;1;X;1;1;2;X;X;1;1;2;X;1386863;28975;1616;407;1.0;27.0;264;2181;5470863;;111X112XX112X;641497
2024-11-10;2419;45;33.0;28.0;39.0;68.0;18.0;14.0;74.0;16.0;10.0;34;29.0;37.0;63;23.0;14.0;38.0;28.0;34.0;48.0;25.0;27.0;52;25.0;23.0;45.0;29.0;26.0;22.0;27.0;51.0;28.0;32.0;40.0;21.0;24.0;55.0;37.0;30.0;33.0;X;1;2;2;1;1;X;X;2;2;2;1;X;0;51342;897;156;0.0;29.0;905;10844;10412169;;X12211XX2221X;464355
2024-11-14;2420;46;38.0;28.0;34.0;18.0;26.0;56.0;56.0;24.0;20.0;34;28.0;38.0;61;23.0;16.0;15.0;26.0;59.0;19.0;27.0;54.0;80;13.0;7.0;18.0;26.0;56.0;73.0;16.0;11.0;55.0;25.0;20.0;26.0;28.0;46.0;54.0;25.0;21.0;2;2;1;2;1;X;1;1;2;1;X;1;2;251455;1773;73;20;17.0;520.0;6842;50219;6450729;4.0;22121X1121X12;34438
2024-11-17;2421;46;33.0;26.0;41.0;10.0;17.0;73.0;78.0;16.0;6.0;32;29.0;39.0;86;10.0;4.0;64.0;21.0;15.0;32.0;27.0;41.0;57;26.0;17.0;46.0;28.0;26.0;49.0;29.0;22.0;32.0;33.0;35.0;55.0;27.0;18.0;50.0;30.0;20.0;2;1;1;2;1;X;2;1;1;1;1;1;X;28139;671;31;0;58.0;1372.0;15934;100918;6438232;;21121X211111X;28496
2024-11-19;2422;47;84.0;11.0;5.0;14.0;21.0;65.0;11.0;18.0;71.0;31;31.0;38.0;16;22.0;62.0;55.0;25.0;20.0;57.0;26.0;17.0;55;25.0;20.0;57.0;26.0;17.0;83.0;12.0;5.0;58.0;26.0;16.0;47.0;31.0;22.0;59.0;26.0;15.0;1;X;X;2;1;1;1;X;X;1;X;1;2;2291690;13256;406;88;1.0;53.0;943;9001;4913127;2.0;1XX2111XX1X12;262914
2024-11-24;2423;47;10.0;17.0;73.0;18.0;23.0;59.0;20.0;26.0;54.0;61;22.0;17.0;44;27.0;29.0;51.0;27.0;22.0;53.0;26.0;21.0;30;30.0;40.0;47.0;30.0;23.0;43.0;30.0;27.0;13.0;21.0;66.0;41.0;30.0;29.0;53.0;26.0;21.0;2;X;2;1;2;1;1;2;X;1;2;1;1;2910;88;0;0;781.0;14467.0;107514;431598;8967805;;2X212112X1211;1038
2024-11-27;2424;48;47.0;25.0;28.0;42.0;29.0;29.0;47.0;26.0;27.0;22;22.0;56.0;38;29.0;33.0;44.0;26.0;30.0;69.0;19.0;12.0;39;30.0;31.0;49.0;28.0;23.0;68.0;20.0;12.0;64.0;21.0;15.0;31.0;28.0;41.0;26.0;26.0;48.0;1;X;X;2;2;2;1;2;2;1;2;2;2;271306;2387;100;28;15.0;452.0;5832;42386;7545746;3.5;1XX2221221222;97842
2024-12-01;2425;48;44.0;28.0;28.0;56.0;22.0;22.0;63.0;22.0;15.0;59;21.0;20.0;26;27.0;47.0;25.0;24.0;51.0;21.0;28.0;51.0;19;26.0;55.0;53.0;27.0;20.0;34.0;32.0;34.0;47.0;27.0;26.0;38.0;26.0;36.0;27.0;27.0;46.0;1;1;1;X;1;1;2;X;1;2;1;1;2;34778;750;37;0;74.0;1935.0;21364;131697;10152374;;111X112X12112;37655
2024-12-04;2426;49;67.0;20.0;13.0;25.0;23.0;52.0;72.0;18.0;10.0;14;18.0;68.0;50;26.0;24.0;46.0;27.0;27.0;28.0;27.0;45.0;65;21.0;14.0;45.0;26.0;29.0;34.0;26.0;40.0;14.0;19.0;67.0;59.0;23.0;18.0;28.0;26.0;46.0;1;X;1;2;1;1;1;X;1;X;2;1;2;13494;237;15;0;287.0;5284.0;42885;205567;8769985;3.0;1X12111X1X212;4121
2024-12-08;2427;49;35.0;25.0;40.0;17.0;23.0;60.0;29.0;26.0;45.0;19;23.0;58.0;36;31.0;33.0;51.0;27.0;22.0;37.0;32.0;31.0;36;27.0;37.0;47.0;26.0;27.0;68.0;20.0;12.0;47.0;28.0;25.0;17.0;24.0;59.0;47.0;27.0;26.0;2;X;2;X;X;2;2;X;1;1;X;2;1;59145;959;52;19;72.0;1666.0;16483;93959;11176950;4.0;2X2XX22X11X21;190767
2024-12-12;2428;50;38.0;26.0;36.0;25.0;24.0;51.0;43.0;26.0;31.0;46;26.0;28.0;53;23.0;24.0;65.0;21.0;14.0;73.0;17.0;10.0;33;27.0;40.0;10.0;19.0;71.0;32.0;28.0;40.0;42.0;30.0;28.0;60.0;24.0;16.0;44.0;27.0;29.0;1;X;2;1;1;2;1;2;2;1;1;1;1;11331;299;18;0;117.0;2496.0;22270;110896;5229115;;1X21121221111;16364
2024-12-15;2429;50;61.0;21.0;18.0;73.0;16.0;11.0;22.0;22.0;56.0;53;25.0;22.0;33;29.0;38.0;35.0;31.0;34.0;30.0;28.0;42.0;51;26.0;23.0;27.0;29.0;44.0;55.0;24.0;21.0;67.0;18.0;15.0;45.0;25.0;30.0;52.0;27.0;21.0;2;1;2;2;1;1;1;2;X;2;1;1;X;895470;11008;421;107;4.0;140.0;1993;16332;10777198;3.5;21221112X211X;328254
2024-12-19;2430;51;42.0;24.0;34.0;75.0;16.0;9.0;39.0;29.0;32.0;28;31.0;41.0;35;30.0;35.0;65.0;20.0;15.0;56.0;24.0;20.0;47;27.0;26.0;69.0;18.0;13.0;59.0;22.0;19.0;44.0;30.0;26.0;44.0;28.0;28.0;43.0;28.0;29.0;1;1;1;X;1;1;X;X;1;X;X;X;1;43861;1148;62;21;26.0;560.0;5592;34140;4498578;;111X11XX1XXX1;75440
2024-12-22;2431;51;22.0;24.0;54.0;17.0;24.0;59.0;53.0;24.0;23.0;67;20.0;13.0;39;26.0;35.0;16.0;27.0;57.0;40.0;28.0;32.0;53;26.0;21.0;73.0;16.0;11.0;24.0;28.0;48.0;53.0;27.0;20.0;31.0;25.0;44.0;36.0;27.0;37.0;2;X;2;X;2;2;1;1;1;2;X;2;X;61777;1266;63;21;40.0;1101.0;11916;75368;9748003;;2X2X221112X2X;91317
2025-01-01;2432;1;14.0;20.0;66.0;68.0;20.0;12.0;61.0;25.0;14.0;34;27.0;39.0;26;26.0;48.0;33.0;28.0;39.0;40.0;27.0;33.0;59;25.0;16.0;49.0;26.0;25.0;38.0;27.0;35.0;43.0;27.0;30.0;38.0;27.0;35.0;29.0;27.0;44.0;2;X;X;X;2;1;2;1;1;1;1;1;X;259590;5357;213;55;9.0;246.0;3361;27229;9216216;;2XXX21211111X;123552
2025-01-05;2433;1;77.0;15.0;8.0;62.0;22.0;16.0;65.0;21.0;14.0;39;29.0;32.0;36;31.0;33.0;51.0;27.0;22.0;58.0;23.0;19.0;31;28.0;41.0;73.0;17.0;10.0;50.0;26.0;24.0;51.0;25.0;24.0;25.0;28.0;47.0;38.0;31.0;31.0;X;X;1;1;X;X;1;1;1;2;1;2;1;133011;2455;102;28;18.0;550.0;7190;53506;9444611;;XX11XX1112121;131487
2025-01-08;2434;2;22.0;21.0;57.0;22.0;24.0;54.0;61.0;22.0;17.0;34;29.0;37.0;83;11.0;6.0;49.0;25.0;26.0;60.0;23.0;17.0;65;24.0;11.0;67.0;20.0;13.0;73.0;17.0;10.0;50.0;26.0;24.0;39.0;30.0;31.0;17.0;22.0;61.0;1;2;1;1;1;X;X;1;1;1;2;1;2;19505;387;20;0;62.0;1760.0;18267;105625;4770695;;12111XX111212;6245
2025-01-12;2435;2;57.0;24.0;19.0;54.0;24.0;22.0;34.0;30.0;36.0;77;16.0;7.0;10;16.0;74.0;40.0;25.0;35.0;73.0;18.0;9.0;57;22.0;21.0;26.0;26.0;48.0;46.0;28.0;26.0;54.0;25.0;21.0;27.0;26.0;47.0;43.0;27.0;30.0;X;1;X;1;2;2;1;1;2;2;2;2;2;20549;394;22;0;161.0;3621.0;34907;192462;9992887;3.0;X1X1221122222;11168
2025-01-15;2436;3;70.0;17.0;13.0;29.0;29.0;42.0;71.0;18.0;11.0;25;27.0;48.0;56;24.0;20.0;68.0;20.0;12.0;74.0;16.0;10.0;18;24.0;58.0;45.0;25.0;30.0;60.0;22.0;18.0;50.0;28.0;22.0;75.0;16.0;9.0;59.0;23.0;18.0;1;2;1;2;1;X;1;2;1;X;2;1;1;4961;91;0;0;689.0;11065.0;79740;330332;7080283;3.0;12121X121X211;2150
2025-01-19;2437;3;10.0;17.0;73.0;46.0;25.0;29.0;36.0;26.0;38.0;70;19.0;11.0;20;26.0;54.0;45.0;26.0;29.0;50.0;27.0;23.0;30;30.0;40.0;43.0;31.0;26.0;38.0;28.0;34.0;54.0;24.0;22.0;37.0;30.0;33.0;39.0;28.0;33.0;2;2;1;1;2;X;1;1;X;1;2;X;1;135508;2125;106;33;33.0;735.0;8007;53139;10922920;4.0;22112X11X12X1;53700
2025-01-21;2438;4;29.0;22.0;49.0;37.0;30.0;33.0;74.0;18.0;8.0;26;25.0;49.0;29;27.0;44.0;22.0;24.0;54.0;36.0;31.0;33.0;28;28.0;44.0;43.0;29.0;28.0;50.0;26.0;24.0;45.0;30.0;25.0;35.0;28.0;37.0;47.0;27.0;26.0;2;1;1;1;X;2;2;2;2;1;X;2;2;59022;1205;57;18;23.0;635.0;7215;46927;5355102;;2111X22221X22;55792
2025-01-26;2439;4;42.0;27.0;31.0;61.0;22.0;17.0;47.0;26.0;27.0;66;19.0;15.0;46;27.0;27.0;29.0;29.0;42.0;79.0;14.0;7.0;56;28.0;16.0;32.0;27.0;41.0;27.0;29.0;44.0;30.0;27.0;43.0;38.0;30.0;32.0;50.0;28.0;22.0;2;X;2;2;2;2;1;2;1;X;X;1;X;0;695430;6596;978;0.0;2.0;115;1616;9726297;;2X2222121XX1X;999848
2025-01-29;2440;5;63.0;21.0;16.0;55.0;23.0;22.0;58.0;23.0;19.0;40;28.0;32.0;32;27.0;41.0;50.0;26.0;24.0;28.0;37.0;35.0;17;21.0;62.0;12.0;17.0;71.0;84.0;11.0;5.0;20.0;23.0;57.0;28.0;25.0;47.0;37.0;26.0;37.0;1;X;1;2;1;1;2;1;2;1;2;1;2;83149;876;44;15;59.0;1570.0;16706;104111;9626159;4.0;1X12112121212;16980
2025-02-02;2441;5;46.0;27.0;27.0;47.0;24.0;29.0;48.0;27.0;25.0;25;26.0;49.0;32;29.0;39.0;58.0;25.0;17.0;40.0;31.0;29.0;29;31.0;40.0;30.0;30.0;40.0;47.0;25.0;28.0;39.0;28.0;33.0;52.0;24.0;24.0;40.0;26.0;34.0;1;2;2;X;X;1;1;1;X;1;X;X;1;887471;12111;416;99;3.0;124.0;1968;17186;10502626;;122XX111X1XX1;479702
2025-02-05;2442;6;31.0;27.0;42.0;23.0;25.0;52.0;46.0;28.0;26.0;14;19.0;67.0;78;12.0;10.0;54.0;25.0;21.0;57.0;23.0;20.0;32;28.0;40.0;39.0;26.0;35.0;77.0;13.0;10.0;18.0;20.0;62.0;53.0;25.0;22.0;37.0;26.0;37.0;1;2;1;2;X;2;2;X;1;1;2;1;X;356864;7254;258;57;4.0;111.0;1700;16029;5631004;;1212X22X1121X;104731
2025-02-09;2443;6;52.0;22.0;26.0;5.0;11.0;84.0;67.0;21.0;12.0;50;25.0;25.0;69;20.0;11.0;22.0;28.0;50.0;17.0;21.0;62.0;61;25.0;14.0;53.0;28.0;19.0;41.0;27.0;32.0;60.0;23.0;17.0;18.0;23.0;59.0;30.0;28.0;42.0;1;1;X;1;1;X;2;1;1;X;1;2;X;212867;1462;42;0;11.0;903.0;16937;122631;9236834;;11X11X211X12X;40490
2025-02-12;2444;7;13.0;20.0;67.0;13.0;17.0;70.0;32.0;26.0;42.0;42;26.0;32.0;56;25.0;19.0;58.0;26.0;16.0;28.0;28.0;44.0;43;26.0;31.0;58.0;24.0;18.0;39.0;27.0;34.0;51.0;26.0;23.0;42.0;28.0;30.0;24.0;28.0;48.0;X;2;1;2;1;1;1;1;1;2;2;X;2;250000;1932;83;24;16.0;531.0;6702;47927;7177056;4.0;X2121111122X2;60530
2025-02-16;2445;7;40.0;26.0;34.0;82.0;12.0;6.0;29.0;30.0;41.0;22;26.0;52.0;49;28.0;23.0;36.0;29.0;35.0;40.0;29.0;31.0;24;27.0;49.0;54.0;27.0;19.0;55.0;24.0;21.0;36.0;27.0;37.0;51.0;24.0;25.0;30.0;26.0;44.0;1;1;1;2;1;X;1;2;1;2;2;2;2;43224;986;46;0;51.0;1260.0;14659;97634;8695966;;11121X1212222;16111
2025-02-19;2446;8;24.0;24.0;52.0;55.0;21.0;24.0;82.0;11.0;7.0;42;26.0;32.0;54;26.0;20.0;48.0;25.0;27.0;51.0;27.0;22.0;34;27.0;39.0;51.0;25.0;24.0;60.0;21.0;19.0;35.0;26.0;39.0;59.0;24.0;17.0;37.0;26.0;37.0;X;1;1;1;X;1;1;X;2;X;1;1;2;217209;2196;105;32;14.0;418.0;4745;32450;6421447;3.0;X111X11X2X112;76705
2025-02-23;2447;8;35.0;24.0;41.0;53.0;25.0;22.0;75.0;15.0;10.0;61;25.0;14.0;38;29.0;33.0;20.0;24.0;56.0;16.0;21.0;63.0;22;25.0;53.0;24.0;22.0;54.0;26.0;28.0;46.0;77.0;14.0;9.0;28.0;23.0;49.0;50.0;25.0;25.0;2;1;1;1;2;2;2;1;2;1;1;X;1;7797;145;0;0;513.0;10164.0;86779;398443;10312105;4.0;21112221211X1;1519
2025-02-26;2448;9;63.0;20.0;17.0;27.0;23.0;50.0;63.0;21.0;16.0;47;26.0;27.0;24;28.0;48.0;73.0;17.0;10.0;22.0;25.0;53.0;47;26.0;27.0;60.0;25.0;15.0;16.0;22.0;62.0;53.0;26.0;21.0;35.0;28.0;37.0;24.0;26.0;50.0;1;2;1;X;X;X;2;1;1;2;1;2;1;100570;673;28;0;46.0;1798.0;22992;146366;8466251;4.0;121XXX2112121;12288
2025-03-02;2449;9;42.0;27.0;31.0;46.0;26.0;28.0;59.0;24.0;17.0;51;25.0;24.0;48;27.0;25.0;76.0;16.0;8.0;43.0;30.0;27.0;43;30.0;27.0;37.0;29.0;34.0;55.0;24.0;21.0;36.0;26.0;38.0;49.0;24.0;27.0;39.0;29.0;32.0;X;2;1;1;X;1;X;X;X;1;2;2;2;137121;1964;87;27;30.0;786.0;9653;63481;10800366;4.0;X211X1XXX1222;101572
2025-03-06;2450;10;50.0;26.0;24.0;31.0;25.0;44.0;46.0;29.0;25.0;44;27.0;29.0;43;27.0;30.0;39.0;26.0;35.0;58.0;23.0;19.0;24;26.0;50.0;25.0;25.0;50.0;19.0;23.0;58.0;47.0;25.0;28.0;58.0;25.0;17.0;31.0;28.0;41.0;1;1;X;1;1;2;2;2;2;2;1;X;1;116634;4112;163;41;11.0;176.0;2415;19699;5061051;;11X11222221X1;58711
2025-03-09;2451;10;17.0;28.0;55.0;38.0;24.0;38.0;79.0;13.0;8.0;39;29.0;32.0;60;24.0;16.0;24.0;27.0;49.0;60.0;25.0;15.0;45;31.0;24.0;67.0;20.0;13.0;75.0;16.0;9.0;59.0;22.0;19.0;49.0;25.0;26.0;61.0;21.0;18.0;X;X;1;2;1;2;X;2;1;1;2;2;X;166666;2530;124;38;24.0;559.0;6177;42094;9893746;4.0;XX1212X21122X;140231
2025-03-13;2452;11;35.0;28.0;37.0;51.0;26.0;23.0;64.0;21.0;15.0;50;26.0;24.0;50;25.0;25.0;60.0;23.0;17.0;37.0;26.0;37.0;75;16.0;9.0;60.0;24.0;16.0;70.0;18.0;12.0;53.0;24.0;23.0;56.0;23.0;21.0;31.0;28.0;41.0;1;1;1;1;1;1;2;1;1;1;1;1;2;220;0;0;0;5534.0;48358.0;194584;476353;4810957;;1111112111112;4
2025-03-16;2453;11;59.0;22.0;19.0;53.0;26.0;21.0;48.0;25.0;27.0;22;26.0;52.0;37;28.0;35.0;28.0;31.0;41.0;40.0;31.0;29.0;30;26.0;44.0;38.0;31.0;31.0;31.0;31.0;38.0;59.0;24.0;17.0;32.0;27.0;41.0;67.0;18.0;15.0;2;1;1;2;2;1;1;2;X;2;X;2;1;99327;1218;56;18;44.0;1169.0;13671;89628;9962100;4.0;21122112X2X21;48496
2025-03-20;2454;12;34.0;31.0;35.0;29.0;29.0;42.0;35.0;27.0;38.0;31;28.0;41.0;21;26.0;53.0;50.0;27.0;23.0;52.0;28.0;20.0;28;32.0;40.0;45.0;29.0;26.0;41.0;29.0;30.0;52.0;28.0;20.0;52.0;28.0;20.0;65.0;23.0;12.0;2;1;X;1;1;2;X;2;X;1;1;1;1;1226759;15043;602;156;1.0;46.0;626;5020;4839286;;21X112X2X1111;274977
2025-03-23;2455;12;54.0;24.0;22.0;57.0;24.0;19.0;67.0;21.0;12.0;59;24.0;17.0;66;20.0;14.0;35.0;29.0;36.0;39.0;29.0;32.0;34;29.0;37.0;41.0;29.0;30.0;44.0;28.0;28.0;58.0;25.0;17.0;39.0;31.0;30.0;47.0;25.0;28.0;X;X;1;1;1;2;2;1;X;2;1;1;1;41265;1081;55;18;42.0;904.0;9581;59647;6836954;;XX111221X2111;30077
2025-03-25;2456;13;67.0;20.0;13.0;18.0;24.0;58.0;9.0;22.0;69.0;61;25.0;14.0;31;28.0;41.0;39.0;28.0;33.0;51.0;28.0;21.0;29;29.0;42.0;42.0;29.0;29.0;44.0;30.0;26.0;38.0;31.0;31.0;60.0;26.0;14.0;45.0;31.0;24.0;1;2;2;1;X;X;2;1;X;1;X;X;1;42971;1702;82;25;21.0;299.0;3375;22948;3559746;;1221XX21X1XX1;50536
2025-03-30;2457;13;30.0;26.0;44.0;70.0;19.0;11.0;50.0;26.0;24.0;25;27.0;48.0;43;28.0;29.0;50.0;25.0;25.0;46.0;30.0;24.0;47;28.0;25.0;75.0;15.0;10.0;46.0;28.0;26.0;56.0;24.0;20.0;48.0;27.0;25.0;47.0;28.0;25.0;2;1;1;1;2;1;1;1;1;2;1;1;2;6627;209;0;0;312.0;5573.0;45732;220532;8156521;;2111211112112;2807
